id;name;gender;BirtDate;Division;Salary
43560;Laciann;Female;25.06.1935;O;3000
43561;Lacie;Female;31.07.1944;B;4400
43562;Lacie;Female;21.06.1986;B;3800
43563;Lacina;Female;22.09.1989;K;5800
43564;Lacina;Female;27.12.1949;H;6100
43565;Laco;Male;13.11.1992;D;9200
43566;Lacramioara;Female;22.11.1986;H;9900
43567;Lacy;Female;25.06.1990;B;4400
43568;Lacy;Female;07.02.1936;I;4900
43569;Lacyann;Female;06.08.1958;B;9400
43570;Lacyann;Female;09.02.1974;G;6700
43571;Lad;Male;25.04.1963;H;6900
43572;Ladbroc;Male;03.09.1976;L;7200
43573;Ladd;Male;01.06.1945;I;3600
43574;Ladde;Male;27.08.1977;J;7700
43575;Ladislav;Male;08.03.1989;I;3300
43576;Ladon;Male;16.06.1956;D;4400
43577;Laec;Male;15.06.1982;B;2100
43578;Laefertun;Male;17.06.1962;B;6900
43579;Lael;Female;16.02.1956;G;6300
43580;Laertes;Male;17.10.1957;H;5400
43581;Laestrygones;Male;09.05.1973;A;6900
43582;Laetitia;Female;09.03.1984;N;8000
43583;Lafayette;Male;20.10.1937;I;5900
43584;Lahab;Male;10.07.1969;O;6000
43585;Laheeb;Male;27.01.1954;E;8900
43586;Lahela;Female;21.09.1935;E;9900
43587;Lahela;Female;31.08.1962;N;9500
43588;Lahthan;Male;04.08.1965;F;7900
43589;Lai;Male;15.03.1995;A;4900
43590;Laibrook;Male;30.03.1989;N;8100
43591;Laidley;Male;02.01.1975;M;5100
43592;Laidly;Male;15.09.1986;I;6900
43593;Laila;Female;19.03.1957;K;9700
43594;Laila;Female;24.01.1950;G;9500
43595;Laila;Female;10.03.1972;N;3900
43596;Laila;Female;04.06.1974;I;7900
43597;Laili;Female;15.11.1977;C;4600
43598;Lailie;Female;05.05.1941;H;4400
43599;Lailoken;Male;23.03.1987;C;6700
43600;Laina;Female;03.07.1935;A;6600
43601;Laine;Male;02.11.1991;L;4700
43602;Laine;Female;21.08.1987;H;6000
43603;Laine;Male;19.03.1938;L;1300
43604;Lainey;Female;09.09.1984;L;2900
43605;Lainie;Female;04.05.1955;A;1500
43606;Lair;Female;16.02.1991;D;2400
43607;Laird;Male;28.10.1972;M;8500
43608;Laire;Female;21.04.1987;K;3800
43609;Lairgnen;Male;21.04.1967;L;8700
43610;Lairgnen;Male;03.01.1941;N;5400
43611;Lais;Female;14.09.1963;N;2900
43612;Laius;Male;09.07.1951;O;3300
43613;Lajeune;Female;12.01.1968;M;9900
43614;Lajila;Female;24.01.1970;I;5400
43615;Lakeisha;Female;01.03.1948;G;8500
43616;Lakeland;Male;24.11.1982;A;7300
43617;Laken;Female;09.11.1982;H;2800
43618;Lakesha;Female;28.11.1974;M;2400
43619;Lakeshia;Female;24.09.1974;C;7700
43620;Lakiesha;Female;27.05.1989;O;3000
43621;Lakinzi;Female;11.11.1990;B;1400
43622;Lakisha;Female;19.06.1947;F;6200
43623;Lakishia;Female;10.10.1932;K;6700
43624;Lakshmi;Female;05.05.1996;M;5400
43625;Lakya;Female;05.06.1946;O;3900
43626;Lala;Female;05.10.1993;A;9500
43627;Lala;Female;07.04.1978;G;8000
43628;Lalage;Female;18.03.1956;E;5000
43629;Lali;Female;26.11.1950;K;8400
43630;Lalia;Female;12.06.1951;B;9500
43631;Lalima;Female;14.08.1946;O;3600
43632;Lalla;Female;31.03.1957;J;3500
43633;Lalla;Male;15.08.1992;H;7400
43634;Lalor;Male;15.02.1992;O;1100
43635;Lam;Female;15.03.1966;G;1700
43636;Lama;Female;13.08.1991;N;4600
43637;Lamaan;Male;25.09.1982;J;5900
43638;Lamandre;Male;23.02.1985;F;7600
43639;Lamar;Male;16.06.1986;N;3500
43640;Lamar;Male;14.12.1960;N;1500
43641;Lamar;Male;22.08.1945;F;4200
43642;Lamarion;Male;10.03.1991;O;9000
43643;Lamarr;Male;21.10.1958;A;5100
43644;Lamarr;Male;18.01.1963;E;2500
43645;Lambart;Male;03.07.1938;E;4100
43646;Lambert;Male;22.08.1991;B;4300
43647;Lambrecht;Male;05.11.1955;D;2100
43648;Lambret;Male;06.09.1994;H;1600
43649;Lambrett;Male;23.04.1943;N;1900
43650;Lameh;Male;06.04.1986;H;4900
43651;Lamia;Female;06.06.1990;C;6900
43652;Lamis;Female;28.04.1952;M;9300
43653;Lamond;Male;30.08.1983;O;1300
43654;Lamont;Male;27.10.1994;D;6200
43655;Lamorak;Male;22.02.1996;F;6800
43656;Lamorak;Male;15.06.1996;F;8100
43657;Lamorat;Male;16.04.1930;B;3300
43658;Lampetia;Female;29.04.1956;E;6300
43659;Lamya';Female;03.06.1931;B;1100
43660;Lan;Male;25.06.1950;F;8600
43661;Lan;Female;17.03.1954;F;3000
43662;Lana;Female;11.05.1999;L;8700
43663;Lana;Female;21.04.1996;J;2900
43664;Lana;Female;14.06.1966;D;2700
43665;Lanaia;Female;25.06.1945;G;9600
43666;Lancdon;Male;08.10.1995;O;9600
43667;Lance;Male;05.06.1978;D;4600
43668;Lance;Male;26.11.1984;H;3600
43669;Lancelin;Male;08.12.1971;O;5600
43670;Lancelot;Male;10.02.1973;O;3600
43671;Lancelot;Male;12.07.1973;M;7200
43672;Landa;Female;13.09.1973;G;4500
43673;Landen;Male;22.11.1972;L;1200
43674;Lander;Male;07.07.1942;N;5100
43675;Landers;Male;02.08.1992;J;6900
43676;Landis;Male;04.03.1936;A;6700
43677;Landmari;Male;21.04.1945;D;6500
43678;Landon;Male;08.01.1965;I;8200
43679;Landra;Female;13.02.1978;J;9500
43680;Landra;Female;28.10.1959;E;7600
43681;Landrada;Female;26.09.1989;A;1000
43682;Landrey;Male;22.12.1965;C;9700
43683;Landry;Male;06.02.1968;E;9400
43684;Landry;Male;07.05.1988;C;2100
43685;Lane;Male;24.05.1953;K;7100
43686;Lane;Male;25.06.1961;J;4400
43687;Lanette;Female;19.05.1954;E;9300
43688;Laney;Female;04.09.1968;M;1100
43689;Lang;Male;03.04.1963;J;7400
43690;Lang;Male;12.09.1938;H;1200
43691;Lang;Female;22.09.1961;O;9800
43692;Langdon;Male;10.02.1993;H;7900
43693;Lange;Male;11.05.1979;D;5100
43694;Lange;Male;03.10.1930;B;6800
43695;Langford;Male;05.06.1931;N;6500
43696;Langit;Male;03.05.1935;C;7300
43697;Langleah;Male;22.04.1991;I;4300
43698;Langley;Male;15.03.1971;L;2600
43699;Langley;Male;01.12.1934;L;4800
43700;L'angley;Male;05.04.1938;D;1500
43701;Langston;Male;25.11.1943;A;9700
43702;Langston;Male;17.09.1994;G;3800
43703;Langundo;Male;20.11.1993;M;8200
43704;Lanh;Female;14.12.1936;H;3400
43705;Lanh;Male;28.04.1955;M;5100
43706;Lani;Female;18.11.1993;F;3900
43707;Lani;Female;28.05.1948;E;7000
43708;Lanice;Female;07.12.1994;C;8400
43709;Lanie;Female;16.03.1973;F;6000
43710;Lanna;Female;20.12.1967;G;9300
43711;Lannie;Male;30.08.1979;M;8100
43712;Lanny;Male;13.09.1984;J;2400
43713;Lansa;Male;07.01.1952;B;3900
43714;Lansa;Male;19.06.1991;A;4900
43715;Lanston;Male;24.12.1969;N;6200
43716;Lanu;Male;30.05.1953;C;7200
43717;Lany;Male;18.01.1998;H;7400
43718;Laochailan;Male;26.04.1939;D;9400
43719;Laocoon;Male;18.01.1954;E;5600
43720;Laodamia;Female;16.11.1975;B;2400
43721;Laodegan;Male;25.11.1969;J;1100
43722;Laoghaire;Male;05.08.1992;C;8800
43723;Laoidheach;Female;17.10.1948;N;5400
43724;Laoidhigh;Male;15.02.1955;M;8200
43725;Laomedon;Male;02.12.1938;H;8800
43726;Lap;Male;05.09.1961;E;8000
43727;Lapidos;Male;11.01.1954;N;1900
43728;Lapidoth;Male;07.07.1939;K;1600
43729;Lapis;Female;23.06.1954;K;4800
43730;Lapu;Male;02.09.1949;M;3200
43731;Lapu;Male;06.09.1962;F;1300
43732;Laqueta;Female;05.08.1938;B;5900
43733;Laquisha;Female;18.03.1946;D;9400
43734;Lar;Male;12.12.1993;C;1800
43735;Lar;Male;28.12.1952;L;3200
43736;Lara;Female;16.11.1950;H;7800
43737;Lara;Female;25.07.1994;H;1700
43738;Larae;Female;10.01.1985;J;8500
43739;Laraine;Female;30.10.1953;C;8500
43740;Laramie;Male;12.06.1978;A;6100
43741;Larcwide;Male;03.10.1945;H;7300
43742;Larcwide;Male;29.09.1983;D;8900
43743;Lareina;Female;21.02.1970;C;1900
43744;Lareina;Female;21.02.1932;E;4100
43745;Laren;Female;13.12.1949;K;4600
43746;Laren;Male;29.01.1998;G;1100
43747;Larena;Female;14.11.1974;F;6800
43748;Larena;Female;07.08.1948;B;8100
43749;Larenzo;Male;13.06.1957;K;3900
43750;Laria;Female;18.10.1951;O;8400
43751;Larie;Female;09.01.1978;E;4600
43752;Larine;Female;03.02.1965;L;3000
43753;Larissa;Female;15.02.1997;I;1400
43754;Larissa;Female;31.01.1946;N;3700
43755;Lark;Female;17.09.1974;C;9800
43756;Larke;Female;25.02.1953;F;1700
43757;Larnell;Male;13.08.1965;J;1500
43758;Larraine;Female;27.09.1946;O;3900
43759;Larry;Male;31.07.1930;K;6400
43760;Larry;Male;04.07.1996;K;3300
43761;Lars;Male;07.02.1970;C;7600
43762;Larson;Male;28.04.1959;F;2000
43763;Larue;Male;11.09.1933;K;5000
43764;Larunda;Female;05.10.1995;B;4800
43765;Laryn;Female;11.12.1989;E;6600
43766;Lasalle;Male;10.01.1968;C;4900
43767;Lashae;Female;16.05.1996;K;5400
43768;Lashea;Female;20.03.1965;B;2100
43769;Lasse;Male;21.11.1947;E;6300
43770;Lassie;Female;28.04.1985;J;7500
43771;Laszlo;Male;17.12.1930;H;9700
43772;Laszlo;Male;06.06.1968;N;7200
43773;Latasha;Female;14.11.1962;C;5400
43774;Lateef;Male;03.05.1969;A;3200
43775;Lateisha;Female;04.08.1974;J;5700
43776;Latesha;Female;04.10.1998;I;5800
43777;Lathrop;Male;23.02.1945;A;1100
43778;Lathrop;Male;24.08.1997;K;6100
43779;Lathrop;Male;07.01.1947;L;1000
43780;Latia;Female;07.01.1998;A;3000
43781;Laticia;Female;08.03.1972;L;2800
43782;Latif;Male;06.06.1977;K;5800
43783;Latif;Male;13.12.1930;N;9800
43784;Latifah;Female;30.09.1957;F;6400
43785;Latimer;Male;16.05.1996;L;9700
43786;Latimer;Male;27.01.1954;G;7200
43787;Latisha;Female;02.08.1978;K;9800
43788;Latoya;Female;01.05.1995;B;3900
43789;Laudegrance;Male;22.11.1957;A;2900
43790;Laudegrance;Male;06.06.1939;N;8600
43791;Laudine;Female;03.06.1981;M;8300
43792;Laudine;Female;28.11.1993;I;1100
43793;Laughlin;Male;12.04.1987;I;8200
43794;Launcelot;Male;26.01.1950;B;5800
43795;Launcelot;Male;17.03.1987;B;7400
43796;Launcelot;Male;19.07.1984;O;1500
43797;Launder;Male;28.01.1931;M;4000
43798;Launfal;Male;06.06.1985;H;5900
43799;Launfal;Male;14.04.1939;C;7900
43800;Laura;Female;27.10.1956;B;2100
43801;Laura;Female;26.08.1994;F;3700
43802;Laura;Female;16.03.1969;B;2600
43803;Lauraine;Female;03.05.1985;O;2000
43804;Lauraine;Male;19.10.1936;B;8000
43805;Laural;Female;17.04.1944;E;9900
43806;Lauralee;Female;25.04.1968;L;8300
43807;Lauralyn;Female;28.05.1989;C;2100
43808;Laurana;Female;12.02.1979;G;9500
43809;Laureano;Male;20.04.1997;M;1700
43810;Laureen;Female;15.02.1990;G;9400
43811;Laurel;Female;09.03.1941;L;6700
43812;Laurel;Female;30.08.1998;A;6400
43813;Laurelai;Female;14.05.1958;F;5800
43814;Laurelei;Female;24.11.1968;L;9400
43815;Laurelle;Female;30.08.1980;O;8000
43816;Laurelynn;Female;08.09.1932;H;6700
43817;Lauren;Female;22.06.1964;I;5000
43818;Lauren;Female;16.03.1980;A;1000
43819;Laurena;Female;17.12.1936;L;5900
43820;Laurence;Male;03.06.1937;A;2200
43821;Laurencia;Female;01.10.1964;O;8800
43822;Laurene;Female;20.05.1946;M;7500
43823;Laurene;Female;27.08.1953;A;8700
43824;Laurenne;Female;16.12.1934;I;3300
43825;Laurent;Male;03.05.1986;F;6300
43826;Laurentia;Female;24.10.1934;D;9300
43827;Laurentiu;Male;04.08.1941;F;2200
43828;Laurenz;Male;28.06.1956;O;6500
43829;Lauretta;Female;12.06.1999;H;3500
43830;Laurette;Female;15.04.1939;N;6400
43831;Laurette;Female;05.01.1998;I;9700
43832;Laurian;Male;31.01.1989;E;8100
43833;Lauriano;Male;14.08.1996;C;2500
43834;Laurie;Female;25.08.1956;J;4400
43835;Lauriel;Female;29.06.1999;I;1200
43836;Laurinda;Female;18.08.1961;G;9100
43837;Laurita;Female;08.12.1997;L;7100
43838;Lauryn;Female;10.01.1984;H;4900
43839;Lausanne;Female;06.12.1945;H;9300
43840;Lausanne;Female;14.10.1983;I;2100
43841;Lavan;Male;07.01.1983;B;1300
43842;Lavena;Female;03.09.1954;J;6800
43843;Lavern;Female;17.10.1980;I;9400
43844;Laverna;Female;01.01.1975;C;1500
43845;Laverne;Female;07.04.1996;L;7200
43846;Lavernia;Female;15.04.1988;J;6300
43847;Lavina;Female;27.07.1943;K;4300
43848;Lavinia;Female;28.07.1953;A;8200
43849;Lavinia;Female;19.04.1945;A;8600
43850;Lavy;Male;14.06.1958;A;1300
43851;Law;Male;05.09.1967;A;4700
43852;Lawe;Male;15.05.1992;F;1400
43853;Lawford;Male;15.11.1962;H;7600
43854;Lawler;Male;14.04.1935;F;6400
43855;Lawley;Male;09.08.1991;J;2300
43856;Lawly;Male;02.09.1934;H;4900
43857;Lawrence;Male;13.09.1979;B;6100
43858;Lawson;Male;03.08.1969;N;1400
43859;Lawton;Male;31.05.1987;B;8600
43860;Lay;Male;10.03.1965;L;8700
43861;Layacna;Female;17.04.1970;I;5900
43862;Layacna;Male;28.02.1996;G;6100
43863;Laycie;Female;26.04.1943;E;7800
43864;Laycie;Female;17.11.1945;C;3700
43865;Layden;Male;30.07.1991;B;6700
43866;Layken;Male;09.08.1958;H;6300
43867;Layla;Female;06.03.1952;H;8100
43868;Layla;Female;14.06.1957;G;5700
43869;Layla;Female;30.10.1962;A;2900
43870;Layla;Female;09.09.1932;A;6400
43871;Layla;Female;19.04.1945;E;5500
43872;Laylah;Female;04.07.1935;H;4300
43873;Laylie;Female;20.12.1993;D;7700
43874;Layne;Male;01.03.1982;D;4400
43875;Layth;Male;14.06.1976;A;8600
43876;Layton;Male;18.04.1972;I;1000
43877;Lazar;Male;25.10.1964;A;1600
43878;Lazaro;Male;21.07.1950;F;1900
43879;Lazarus;Male;04.01.1960;K;4500
43880;Laziz;Male;21.08.1992;G;4900
43881;Lazzaro;Male;20.02.1989;K;1800
43882;Le;Female;25.11.1964;C;1300
43883;Lea;Female;16.02.1983;F;9900
43884;Lea;Female;15.06.1990;F;3100
43885;Lea;Female;27.06.1996;O;9800
43886;Lea;Female;16.02.1984;B;1500
43887;Leachlainn;Male;01.12.1996;C;5600
43888;Leah;Female;23.10.1967;G;4100
43889;Leah;Female;18.12.1983;H;1700
43890;Leal;Male;24.06.1990;C;7200
43891;Leal;Male;10.03.1956;A;1700
43892;Leala;Female;25.08.1957;F;3200
43893;Leala;Female;25.04.1976;N;4700
43894;Lealia;Female;14.02.1969;D;7600
43895;Leaman;Male;30.04.1983;H;4700
43896;Lean;Male;27.03.1965;E;2400
43897;Leana;Female;12.10.1956;N;1800
43898;Leana;Female;03.11.1973;M;5800
43899;Leander;Male;17.12.1951;C;7100
43900;Leander;Male;24.09.1941;E;2200
43901;Leandra;Female;21.07.1990;K;7900
43902;Leandre;Male;13.07.1957;H;1300
43903;Leandro;Male;27.03.1944;I;2300
43904;Leane;Male;10.02.1988;O;1100
43905;Leanian;Male;10.03.1973;L;1300
43906;Leanian;Male;09.05.1979;D;6600
43907;Leann;Female;10.06.1966;M;7600
43908;Leanna;Female;16.08.1987;L;6000
43909;Leanne;Female;03.05.1987;O;3200
43910;Lea-Que;Male;13.04.1941;H;7600
43911;Lear;Male;09.03.1942;C;9700
43912;Lear;Male;17.01.1989;D;9900
43913;Leary;Male;21.11.1980;B;1300
43914;Leathan;Male;17.12.1977;G;6400
43915;Leathlobhair;Male;29.02.1980;A;5300
43916;Leax;Male;20.07.1968;J;6400
43917;Leax;Male;17.08.1947;M;4800
43918;Leb;Male;19.08.1948;B;3400
43919;Lebna;Male;11.03.1967;J;1800
43920;Lecia;Female;14.02.1954;D;7800
43921;Leda;Female;17.06.1991;M;9100
43922;Lee;Male;25.08.1946;F;8300
43923;Lee;Female;06.04.1935;M;4300
43924;Lee;Male;25.05.1951;C;4800
43925;Lee;Male;25.12.1940;A;4600
43926;Lee;Male;16.02.1999;N;5100
43927;Lee;Female;08.09.1986;I;1600
43928;Lee;Male;16.12.1983;I;3200
43929;Lee, Leigh;Male;14.08.1966;O;6900
43930;Leeann;Female;19.07.1951;G;6500
43931;Leeanne;Female;25.06.1988;C;3100
43932;Leela;Female;15.01.1986;N;8500
43933;Leeland;Male;11.01.1987;B;6000
43934;Leena;Female;26.05.1938;O;4900
43935;Leeroy;Male;30.03.1985;J;6400
43936;Leesa;Female;28.08.1960;D;4700
43937;Legarre;Female;03.07.1945;N;8000
43938;Legaya;Female;28.07.1961;B;7400
43939;Legget;Male;18.05.1986;F;7900
43940;Lei;Female;06.11.1976;N;1500
43941;Lei;Male;18.09.1962;M;5800
43942;Leia;Female;06.02.1979;N;4000
43943;Leia;Female;29.05.1995;O;6800
43944;Leianna;Female;28.11.1970;B;5400
43945;Leicester;Male;16.09.1941;L;9500
43946;Leigb;Female;08.04.1945;D;1600
43947;Leigh;Male;29.10.1987;I;4500
43948;Leigh;Male;29.06.1976;C;7000
43949;Leigh;Female;23.08.1966;C;3200
43950;Leigh;Female;28.11.1983;A;2000
43951;Leigh Ann;Female;18.04.1962;A;9300
43952;Leigh-Ann;Female;26.01.1988;H;5100
43953;Leighanne;Female;02.04.1985;O;9900
43954;Leighton;Male;28.01.1936;F;4100
43955;Leiko;Female;09.11.1971;H;7600
43956;Leil;Male;28.07.1942;A;7900
43957;Leil;Female;01.08.1993;F;4400
43958;Leila;Female;12.08.1997;G;1900
43959;Leila;Female;09.08.1946;J;1900
43960;Leilah;Female;13.05.1949;F;1800
43961;Leilana;Female;17.01.1930;E;4300
43962;Leilani;Male;30.06.1972;N;1800
43963;Leilani;Female;27.03.1980;I;1300
43964;Leilanie;Female;17.11.1939;L;8700
43965;Leilany;Female;02.10.1951;J;7300
43966;Leiloni;Female;21.07.1955;K;3100
43967;Leira;Female;12.08.1964;K;7500
43968;Leisha;Female;07.10.1946;D;2900
43969;Leith;Male;02.02.1973;L;7900
43970;Leith;Male;21.05.1942;J;4300
43971;Leitis;Female;03.01.1939;B;4700
43972;Leksi;Male;04.10.1991;O;7300
43973;Lela;Female;22.06.1972;F;9000
43974;Lela;Female;12.01.1936;E;2500
43975;Leland;Male;06.11.1933;B;3700
43976;Leland;Male;27.11.1996;G;3300
43977;Lele;Male;31.03.1973;J;5300
43978;Lelia;Female;24.04.1938;O;6700
43979;Lema;Male;09.03.1946;K;8300
43980;Leman;Male;14.03.1985;M;1400
43981;Lemuel;Male;23.09.1975;A;5500
43982;Lemuela;Female;11.05.1939;A;3700
43983;Len;Male;21.02.1936;H;7700
43984;Len;Male;29.09.1985;J;5400
43985;Lena;Female;29.03.1998;D;6300
43986;Lenae;Female;12.05.1932;I;4900
43987;Lenard;Male;15.02.1981;K;6800
43988;Lenard;Male;24.12.1997;I;4700
43989;Lenci;Female;24.04.1953;B;2600
43990;Lendall;Male;23.01.1984;M;2700
43991;Lendell;Male;23.05.1942;L;2600
43992;Lenee;Female;24.12.1969;L;8200
43993;Leng;Male;05.02.1957;K;9200
43994;Lenmana;Female;09.09.1981;F;5200
43995;Lenmana;Female;19.07.1993;H;6400
43996;Lenn;Male;22.12.1991;G;9500
43997;Lennard;Male;17.01.1988;B;4800
43998;Lennard;Male;26.07.1977;C;1400
43999;Lennell;Male;14.07.1982;H;7900
44000;Lennie;Male;19.10.1988;A;2000
44001;Lenno;Male;05.09.1989;E;6900
44002;Lennon;Male;12.11.1959;D;7800
44003;Lennon;Male;07.06.1978;O;5900
44004;Lennox;Male;12.03.1951;A;8800
44005;Lennox;Male;07.11.1963;H;7600
44006;Lenny;Male;23.04.1960;H;5100
44007;Lenora;Female;10.11.1937;L;2900
44008;Lenore;Female;23.04.1951;C;8400
44009;Lenuta;Female;16.06.1939;D;4500
44010;Leo;Male;17.02.1963;C;2600
44011;Leocadie;Male;12.05.1976;E;6900
44012;Leod;Male;06.11.1959;O;8100
44013;Leoda;Female;18.03.1943;G;7800
44014;Leodegan;Male;20.10.1967;B;4200
44015;Leodegan;Male;06.02.1939;D;6400
44016;Leodegrance;Male;17.05.1962;J;9000
44017;Leodegraunce;Male;06.04.1994;A;6000
44018;Leof;Male;10.03.1975;J;9000
44019;Leof;Male;25.08.1963;I;3700
44020;Leola;Female;13.02.1974;K;5000
44021;Leola;Female;21.08.1956;M;7600
44022;Leoma;Female;29.09.1952;N;1200
44023;Leon;Male;22.02.1973;C;2700
44024;Leon;Male;12.07.1970;O;9600
44025;Leon;Male;23.11.1940;I;5900
44026;Leon;Male;17.12.1968;D;5500
44027;Leona;Female;11.04.1950;E;8100
44028;Leona;Female;24.09.1966;J;6800
44029;Leonard;Male;05.12.1962;E;6800
44030;Leonard;Male;28.10.1956;G;4600
44031;Leonarda;Female;11.11.1983;B;2200
44032;Leonardo;Male;01.01.1951;G;2200
44033;Leonce;Male;01.04.1961;L;8500
44034;Leonda;Female;09.06.1932;I;3000
44035;Leondra;Female;15.04.1967;C;7700
44036;Leondrea;Female;24.09.1948;A;6400
44037;Leone;Female;30.04.1981;B;6700
44038;Leone;Male;17.06.1977;B;4400
44039;Leonel;Male;10.04.1956;A;6600
44040;Leonela;Female;12.05.1952;A;2400
44041;Leonelle;Female;20.04.1966;G;3900
44042;Leonides;Male;08.06.1951;M;8500
44043;Leonie;Female;09.12.1998;F;7200
44044;Leonor;Female;07.05.1951;A;9500
44045;Leonora;Female;07.07.1979;H;8300
44046;Leonora;Female;20.06.1934;N;9700
44047;Leonora;Female;12.11.1990;M;4800
44048;Leonore;Female;11.01.1966;C;4600
44049;Leonore;Female;25.07.1935;F;1100
44050;Leonore;Male;29.11.1940;F;3800
44051;Leontina;Female;21.09.1949;I;1600
44052;Leontyne;Female;27.12.1944;B;5300
44053;Leopold;Male;02.08.1991;C;1700
44054;Leopold;Male;31.08.1980;F;8700
44055;Leopolda;Female;06.01.1984;E;6400
44056;Leopoldina;Female;20.11.1955;M;5900
44057;Leopoldine;Female;28.01.1936;D;7800
44058;Leopoldo;Male;10.02.1985;J;1100
44059;Leopoldo;Male;13.12.1994;M;9200
44060;Leota;Female;10.12.1947;I;4200
44061;Leotie;Female;23.01.1939;E;6100
44062;Leppa;Female;20.07.1972;I;5500
44063;Lera;Female;03.04.1955;M;1600
44064;Leroi;Male;05.04.1979;H;5900
44065;Leron;Male;15.10.1952;H;9100
44066;Leroux;Male;18.02.1975;J;1000
44067;Leroy;Male;06.09.1974;M;9900
44068;Leroy;Male;07.01.1977;B;9300
44069;Lesham;Female;20.07.1977;K;8700
44070;Leshanti;Female;17.02.1969;G;6100
44071;Leslee;Female;29.06.1940;K;3700
44072;Lesley;Female;23.04.1991;L;1800
44073;Lesley;Male;12.12.1975;L;2000
44074;Leslie;Female;21.08.1992;I;5200
44075;Leslie;Male;01.03.1968;K;1000
44076;Leslie;Female;24.06.1942;H;4600
44077;Leslie;Female;19.06.1949;M;6500
44078;Leslie;Male;27.12.1948;A;9200
44079;Leslie;Male;05.12.1968;I;3800
44080;Leslie, Lesley;Female;25.06.1964;L;4500
44081;Lester;Male;19.05.1991;L;9300
44082;Leta;Female;12.03.1980;K;2000
44083;Lethe;Female;16.10.1966;H;8000
44084;Lethe;Male;25.04.1983;A;8000
44085;Lethia;Female;09.11.1951;E;8500
44086;Letitia;Female;30.12.1974;E;3000
44087;Letitia;Female;29.04.1987;H;4400
44088;Letitia;Male;29.06.1945;C;2600
44089;Letizia;Female;22.11.1979;J;9600
44090;Letje;Female;29.11.1945;J;1400
44091;Letya;Female;27.02.1981;A;4100
44092;Leucippe;Female;16.05.1996;L;8700
44093;Leucothea;Female;18.02.1947;B;9700
44094;Lev;Male;01.02.1990;K;3800
44095;Lev;Male;16.09.1957;G;5400
44096;Levane;Female;21.04.1944;C;4300
44097;Levene;Female;31.07.1951;D;9300
44098;Leveret;Male;30.04.1997;N;4800
44099;Leverett;Male;28.01.1992;C;7300
44100;Leverton;Male;30.12.1976;A;5300
44101;Levey;Male;23.04.1972;D;2100
44102;Levi;Male;25.11.1950;B;2900
44103;Levi;Male;29.11.1990;F;3400
44104;Levia;Female;01.10.1973;M;7800
44105;Levina;Female;10.11.1959;E;2600
44106;Levina;Female;30.04.1938;C;3100
44107;Levina;Female;03.08.1977;N;3100
44108;Levyna;Female;08.09.1986;J;9000
44109;Lew;Male;20.10.1996;D;4900
44110;Lewanna;Female;17.05.1937;A;8800
44111;Lewi;Male;30.01.1988;H;8700
44112;Lewis;Male;07.04.1940;I;9400
44113;Lewy;Male;27.09.1993;D;2900
44114;Lex;Male;31.01.1980;L;8400
44115;Lexandra;Female;01.01.1984;G;3500
44116;Lexann;Female;26.03.1976;G;8900
44117;Lexann;Male;17.09.1963;K;7300
44118;Lexie;Female;15.07.1978;B;2100
44119;Lexine;Female;09.11.1955;M;4700
44120;Lexy;Female;11.08.1946;B;4900
44121;Ley;Female;06.01.1942;B;3300
44122;Leya;Female;25.02.1937;O;5500
44123;Leya;Female;28.10.1990;N;2200
44124;Leyati;Male;17.12.1982;M;2200
44125;Leyla;Female;04.02.1979;M;1600
44126;Leyla;Female;17.01.1953;N;6300
44127;Leyman;Male;17.02.1940;A;1500
44128;Leyti;Male;16.07.1961;C;7900
44129;Leza;Female;03.04.1945;G;8200
44130;Lezlie;Female;14.04.1936;I;2300
44131;Li;Female;21.08.1984;L;8600
44132;Li;Male;29.08.1976;C;3600
44133;Li Mei;Female;03.05.1931;N;2000
44134;Li Ming;Female;08.07.1966;G;9500
44135;Li Na;Female;24.11.1991;H;2100
44136;Li Qin;Female;11.12.1971;H;7700
44137;Li Rong;Female;25.06.1997;E;5000
44138;Li Wei;Female;03.11.1946;A;2100
44139;Lia;Female;14.10.1997;L;6200
44140;Lia;Female;16.07.1966;C;7200
44141;Lia;Female;15.12.1993;D;2400
44142;Lia;Male;01.12.1987;G;8900
44143;Liam;Male;05.04.1955;K;8200
44144;Liam;Male;03.04.1980;K;9800
44145;Lian;Female;24.10.1959;C;3700
44146;Lian;Male;17.08.1942;J;8800
44147;Liana;Female;15.01.1935;O;7200
44148;Liana;Female;20.08.1944;B;1500
44149;Liane;Female;26.06.1967;H;3200
44150;Liane;Female;06.01.1940;D;8400
44151;Liang;Male;30.03.1948;O;2300
44152;Lianna;Female;18.04.1983;G;7800
44153;Libby;Male;04.11.1988;O;7400
44154;Libby;Female;24.03.1991;F;6900
44155;Liberty;Female;19.08.1967;B;6300
44156;Libuse;Female;29.08.1952;L;6900
44157;Lichas;Male;07.02.1974;F;6600
44158;Licia;Female;06.03.1979;O;5400
44159;Lidia;Female;02.07.1976;I;9400
44160;Lidio;Male;24.10.1973;H;3100
44161;Lidmann;Male;11.07.1933;K;2300
44162;Lidmann;Male;10.10.1992;K;8300
44163;Lidoine;Female;19.10.1991;A;8800
44164;Lidoine;Female;25.02.1958;G;4100
44165;Liealia;Female;04.10.1940;A;4800
44166;Lien;Female;20.06.1981;B;8900
44167;Lien;Female;02.07.1998;M;9600
44168;Liesbet;Female;06.04.1939;O;2300
